,role_title,company_name,company_industry,company_headquarter,company_url,location_of_job,posted_time,collect_date,experience_needed,career_level,education_level,salary,job_categories,skills_and_tools,job_description,job_requirements
21,Senior Decision & Data Analyst,Nugttah,Computer Software,"Riyadh, Saudi Arabia • 11-50 employees",https://wuzzuf.net/jobs/careers/--80150,"Cairo, Egypt",Posted 1 month ago,2023-05-12,3 to 7 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,IT/Software Development - Engineering - Telecom/Technology ,Computer Science - Information Technology (IT) - Data Analysis - Data visualization - Data - Data Analyst ,"Develop and maintain dashboards and reports that track key business metrics and KPIs - Analyze data to identify trends, patterns, and insights that can inform business decisions and help improve product and service performance - Collaborate with cross-functional teams to design and execute experiments to test hypotheses and optimize product features and user experiences - Work with product managers and engineers to design and implement data tracking and instrumentation strategies that ensure accurate and reliable data collection. - Develop and maintain data models and predictive analytics to support forecasting and planning efforts - Communicate insights and recommendations to stakeholders in clear, concise, and actionable ways. - Stay up-to-date with industry trends and best practices in data analysis and decision-making.   ","Bachelor's degree in Computer Science, Statistics, Mathematics, or any related field. - 3+ years of experience in a data analysis or business intelligence role. - Strong analytical and problem-solving skills, with the ability to turn data into actionable insights and recommendations. - Strong attention to details. - Strong presentation skills with ability to write, communicate and simplify complex ideas. - Outstanding communication skills with key stakeholders. - Experience with data visualization tools (e.g. Metabase, Tableau, Looker, Power BI) and Mongodb. Familiarity with statistical analysis techniques and tools (e.g. R, Python). - Experience with A/B testing and experimental design.  - Strong communication and collaboration skills, with the ability to work effectively with cross-functional teams. - Experience in the F&B tech industry or B2B SaaS or marketing campaigns is a plus.  - "
22,Technical Business Analyst,Integrated Technology Group,Computer Software,"Cairo, Egypt • 101-500 employees",https://wuzzuf.net/jobs/careers/Integrated-Technology-Group-Egypt-11822,"Heliopolis, Cairo",Posted 14 hours ago,2023-05-12,1 to 4 years,Entry Level (Junior Level / Fresh Grad),Bachelor's Degree,Confidential,IT/Software Development ,Agile - Analyst - Business Analysis - Information Technology (IT) - Software ," Gather, validate and document business requirements​. -  Analyse commercial data such as budgets, sales results and forecasts.  -  Prepare System Requirement Specification by gathering the Requirements for business documents (SRS, AS-IS) and identifying opportunities for process improvements (SRS, TO-BE). -  Identify issues, risks and benefits of existing and proposed solutions and outlining business impacts. -  Create functional specifications for solutions​. -  Estimate costs and identify business savings​. -  Simplify information and decipher technical jargon so it is easily understood by the whole team​.  - Implement and test solutions​.  - Support business transition and help to establish change. ","1-4 years' experience as a Business Analyst (IT Sector).  - For Egyptians only who is willing to travel to KSA (Mission-Based).   - Experience in Business & Functional Analysis and modeling using BPMN.   - Strong analytical and problem-solving skills. - Hands on experience in software deployment and installation.  - Hands on experience in Windows IIS (Installation, administration, manage Sites, SSL, backup/restore). - Experience working in Agile teams that utilize Agile Development Lifecycles.  - Excellent written and verbal communication skills (English / Arabic).  - Excellent presentation skills.  - Team-player who is positive, proactive and a motivated self-starter.  - Excellent leadership and relationship management skills.  - Excellent time management skills.  - Ability to follow and execute instructions.  -  - Egypt office location: Heliopolis, Cairo - "
23,Business Analyst,Mubasher,Financial Services,"Cairo, Egypt • ",https://wuzzuf.net/jobs/careers/Mubasher-Egypt-1737,"Nasr City, Cairo",Posted 14 hours ago,2023-05-12,0 to 2 years,Entry Level (Junior Level / Fresh Grad),Bachelor's Degree,Confidential,Business Development - Analyst/Research ,Business Analysis - OMS - Research - Technical Design - Business Development - Stock Market Operations - Business - Analysis - Communications - BIS ,"Define configuration specifications and business analysis requirements - Perform quality assurance - Define reporting and alerting requirements - Own and develop relationship with partners, working with them to optimize and enhance our integration - Help design, document and maintain system processes - Report on common sources of technical issues or questions and make recommendations to product team - Communicate key insights and findings to product team - Constantly be on the lookout for ways to improve monitoring, discover issues and deliver better value to the customer ",Previous experience in Business / Systems Analysis or Quality Assurance - A degree in IT / Computer Science - Proven experience in eliciting requirements and testing - Experience in analysing data to draw business-relevant conclusions and in data visualization techniques and tools - Solid experience in writing SQL queries - Basic knowledge in generating process documentation - Strong written and verbal communication skills including technical writing skills - 
24,Senior Business Analyst,RMG,Information Technology Services,"Cairo, Egypt • 11-50 employees",https://wuzzuf.net/jobs/careers/RMG-Egypt-77001,"Heliopolis, Cairo",Posted 14 days ago,2023-05-12,3 to 6 years,Experienced (Non-Manager),Not Specified,Confidential,IT/Software Development ,Business Analysis - Business Analyst - Computer Science - Information Technology (IT) ,"Define configuration specifications and business analysis requirements - Perform quality assurance - Define reporting and alerting requirements - Own and develop relationship with partners, working with them to optimize and enhance our integration - Help design, document and maintain system processes - Report on common sources of technical issues or questions and make recommendations to product team - Communicate key insights and findings to product team - Constantly be on the lookout for ways to improve monitoring, discover issues and deliver better value to the customer ",Previous experience in Business / Systems Analysis  - A degree in IT / Computer Science - Proven experience in eliciting requirements - Experience in analyzing data to draw business-relevant conclusions and in data visualization techniques and tools. - Solid experience in writing SQL queries - At Least 3 years of Experience as a business analyst. - Basic knowledge in generating process documentation. - Strong written and verbal communication skills including technical writing skills. - 
25,Financial Analyst,B.TECH,Retail,"Cairo, Egypt • More than 1000 employees",https://wuzzuf.net/jobs/careers/B-Tech-Egypt-403,"Nasr City, Cairo",Posted 5 days ago,2023-05-12,4 to 5 years,Experienced (Non-Manager),Not Specified,Confidential,Accounting/Finance ,Accounting - analytical - Finance - Financial Analysis - Statistics - Commerce ,"Perform financial forecasting, reporting, and operational metrics tracking - Analyze financial data and create financial models for decision support - Report on financial performance and prepare for regular leadership reviews - Analyze past results, perform variance analysis, identify trends, and make recommendations for improvements - Work closely with the accounting team to ensure accurate financial reporting - Evaluate financial performance by comparing and analyzing actual results with plans and forecasts - Guide the cost analysis process by establishing and enforcing policies and procedures - Provide analysis of trends and forecasts and recommend actions for optimization - Recommend actions by analyzing and interpreting data and making comparative analysis; study proposed changes in methods and materials - Identify and drive process improvements, including the creation of standard and ad-hoc reports, tools, and Excel dashboards - Increase productivity by developing automated reporting/forecasting tools - Perform market research, data mining, business intelligence, and valuation comps - Maintain a strong financial analysis foundation creating forecasts and models - Proficiency with Microsoft Excel is mentioned in virtually any financial analyst job description; familiarity with data query/data management tools is extremely helpful (Access, SQL, Business Objects) ","Finance, Accounting, Economics, or Statistics are preferred major fields - MBA are preferred - Credit Course is preferred - Proven work experience in a quantitatively heavy role - FMVA or similar designations preferred - Strong quantitative and analytical competency - Self-starter with excellent interpersonal communication and problem-solving skills - Advanced knowledge of Excel - "
26,pricing analyst,Sky Distribution,"Consumer Services, Logistics and Supply Chain, Retail","Giza, Egypt • 501-1000 employees",https://wuzzuf.net/jobs/careers/Sky-Distribution-Egypt-20983,"Giza, Egypt",Posted 15 hours ago,2023-05-12,3 to 7 years,Experienced (Non-Manager),Not Specified,Confidential,Operations/Management - Project/Program Management - Analyst/Research ,Microsoft Power BI - Microsoft Excel - excel ,"Preparing and presenting pricing analysis findings to executives, marketing teams, and sales staff. - Develops pricing analytics to measure effectiveness of pricing strategies and the impact of spare parts and other cost changes on the profitability of product lines.   - Assessing data from a variety of sources to gain insights into pricing strategies and market trends. - Tracks external trends in key Spare Parts and other metrics to proactively drive pricing changes with market changes.  - Analyzing competitor pricing and market trends to increase market share and profitability. - Leads mass price change decisions, communications, and documentation for pricing analyst implementation.  - Developing dynamic pricing tools to effectively respond to changing market needs and trends. - Forecasting revenue and market share based on market trends, production costs, profit margins, and sales volumes. - Collaborating with sales and marketing departments on developing and implementing competitive pricing strategies. ",Strong analytical skills and excellent numerical abilities. - Strong financial focus and acumen to drive profitable choices. - Data-driven thinking and an affinity for numbers. - Excellent Presentation Skills. - Excellent Planning & Organizing Skills.  - Economical and strategical thinking. - Excel & power bi Professional  - 
27,Business Analyst,Misr Insurance Co,Insurance,"Giza, Egypt • More than 1000 employees",https://wuzzuf.net/jobs/careers/Misr-Life-Insurance-Co-Egypt-75235,"Giza, Egypt",Posted 9 days ago,2023-05-12,5 to 7 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,Project/Program Management - Analyst/Research ,Analysis - Business Analysis - business - Communication - Communication skills ,"Define business problems in-depth, Ability to gather technical and non-technical information.  - Writing technical skills that outline detailed requirements for a solution, ensure the delivered solution meets and match business requirements. ",5 - 7 years of  experience in this field. - A degree in IT / Computer Science - Proven experience in eliciting requirements and testing - Experience in analyzing data to draw business-relevant conclusions and in data visualization techniques and tools - Basic knowledge in generating process documentation - Strong written and verbal communication skills including technical writing skills - 
28,Financial Analyst,Confidential Company ,unknown,unknown,unknown,"Nasr City, Cairo",Posted 2 days ago,2023-05-12,0 to 3 years,Entry Level (Junior Level / Fresh Grad),Bachelor's Degree,7000 to 9000 EGP Per Month,Accounting/Finance - Banking - Analyst/Research ,Finance - Accounting - Financial Analysis - Management - Reporting - Commerce ,"Consolidate and analyze financial data (budgets, income statement forecasts etc) taking into account company’s goals and financial standing - Provide creative alternatives and recommendations to reduce costs and improve financial performance - Assemble and summarize data to structure sophisticated reports on financial status and risks - Develop financial models, conduct benchmarking and process analysis - Conduct business studies on past, future and comparative performance and develop forecast models - Identify trends, advise company and recommend actions  - Track and determine financial status by analyzing actual results in comparison with forecasts - Reconcile transactions by comparing and correcting data - Gain and update job knowledge to remain informed about novelty in the field - Consult with management to guide and influence long term and strategic decision making within the broadest scope - Drive process improvement and policy development initiatives that impact the function ","Bachelor's degree in finance - from 0 to 3  years of experience. - Attention to detail. - Outstanding presentation, reporting and communication skills - Strong time management and organization skills. - Excellent problem-solving skills - "
29,Reporting Analyst,Stint EG,Consulting Services,Egypt • 11-50 employees,https://wuzzuf.net/jobs/careers/Stint-EG-Egypt-86818,"Giza, Egypt",Posted 1 month ago,2023-05-12,1 to 3 years,Experienced (Non-Manager),Not Specified,20000 to 25000 EGP Per Month,Analyst/Research ,Analyst - Analysis - analytical - business - Data - Data Analysis - SQL - Financial Analysis - Reporting ,"Design business analysis and data recording systems for use throughout the department. - Maintain databases and perform updates as necessary to ensure accuracy. - Regularly examine data reports to locate and resolve mistakes throughout. - Accurately analyze and collect data for various types of business reports. - Create business reports that provide insight into key data points. - Communicate the results of data analysis in written and verbal form to managers. - Support various departments, including marketing and sales, in reaching their goals through analysis. - Monitor data to identify changes in financial and business trends. ",
30,Warehouse Data Analyst Specialist,Halwani Bros,"FMCG, Food and Beverage Production, Manufacturing","Cairo, Egypt • More than 1000 employees",https://wuzzuf.net/jobs/careers/Halwani-Bros-Egypt-4407,"10th of Ramadan City, Cairo",Posted 2 months ago,2023-05-12,1 to 3 years,Entry Level (Junior Level / Fresh Grad),Bachelor's Degree,Confidential,Logistics/Supply Chain - Analyst/Research ,Data Warehouse - Warehousing - Data Warehousing - Data Analysis ,Analyze & recommend Process Improvement. - Validate the Integrity of data done in different warehouses. - Design & implement various reports & prepare dashboards. - Responsible for managing the flow of data (to – from) the warehouse sector and analysis of data and daily store operations. - follow up the archive for the previous day and make sure that all the documents in the folder assigned to it - Responsible for the preparation of appropriate reports to the Department and determined with his manager and in accordance with the needs of the Accounts and Support functions - Daily inventory operation - Daily closed report (system – excel – actual) - Daily follow up supplier - Daily follow up fast moving item - Any exception reports needed from his manager - Monthly scorecard warehouse team report - Flow chart analyses for (supplier – category) - Responsible for the entry of all permissions on Excel sheets - Make sure follow up product ID - Responsible for sending inventory balance to the departments concerned in the form predetermined with his manager. - Responsible for sending reports of the specified form agreed upon to the concerned departments· - Responsible for closing the warehouse inventory with the account team to verify their authenticity· - Responsible for the control of everything related to the warehouse of data and documents on a daily basis. ,1-3 Years of experience. - 
31,Group Financial Analyst,Cairo Three A  for International Industries.,Other - Not Classified,"Cairo, Egypt • More than 1000 employees",https://wuzzuf.net/jobs/careers/Cairo-Three-A--for-International-Industries--Egypt-38143,"Cairo, Egypt",Posted 4 days ago,2023-05-12,5 to 8 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,Accounting/Finance - Analyst/Research ,Financial Analysis - Financial Management - Finance - Analysis - Reporting ,"Consolidate and analyze financial data (budgets, income statement forecasts etc) taking into account company’s goals and financial standing - Provide creative alternatives and recommendations to reduce costs and improve financial performance - Assemble and summarize data to structure sophisticated reports on financial status and risks - Develop financial models, conduct benchmarking and process analysis - Conduct business studies on past, future and comparative performance and develop forecast models - Identify trends, advise company and recommend actions to a senior financial analyst based on sound analysis - Track and determine financial status by analyzing actual results in comparison with forecasts - Reconcile transactions by comparing and correcting data - Gain and update job knowledge to remain informed about novelty in the field - Consult with management to guide and influence long term and strategic decision making within the broadest scope - Drive process improvement and policy development initiatives that impact the function ","Proven working experience as a Finance Analyst - Proficient in spreadsheets, databases, MS Office and financial software applications - Hands on experience with statistical analysis and statistical packages - Outstanding presentation, reporting and communication skills - Proven knowledge of financial forecasting and diagnosis, corporate finance and information analysis - Well informed in current financial subjects, accounting, tax laws, money market and business environments - BS degree in Finance, Economics or related field - "
32,Business Analyst,Inova LLC,"Computer Software, Information Technology Services","Alexandria, Egypt • 11-50 employees",https://wuzzuf.net/jobs/careers/Inova-LLC-Egypt-14968,"San Stefano, Alexandria",Posted 4 days ago,2023-05-12,1 to 3 years,Entry Level (Junior Level / Fresh Grad),Not Specified,Confidential,Business Development - IT/Software Development - Analyst/Research ,analytical - Analysis - Computer Science - Business Analysis - Engineering - Information Technology (IT) - Sales - IT sales ,"Gathering, validating and documenting business requirements . - Analyzing commercial data such as budgets, sales results and forecasts - Modelling business processes and identifying opportunities for process improvements . - Identifying issues, risks and benefits of existing and proposed solutions and outlining business impacts. - Creating functional specifications for solutions . - Estimating costs and identifying business savings . - Simplifying information and deciphering technical jargon so it is easily understood by the whole team . - Implementing and testing of solutions . - Supporting business transition and helping to establish change.. ","Bsc. in Computer Science, Engineering, or equivalent is preferred. - +2years experience. - Exceptional analytical and conceptual thinking skills. - Advanced technical skills. - Excellent documentation skills. - Fundamental analytical and conceptual thinking skills. - Experience creating detailed reports and giving presentations. - Competency in Microsoft applications including Word, Excel, and Outlook. - Excellent planning, organizational, and time management skills. - Experience leading and developing top-performing teams.. - "
33,Junior System Analyst,National Technology,Information Technology Services,"Cairo, Egypt • 101-500 employees",https://wuzzuf.net/jobs/careers/National-Technology-Egypt-5626,"Nasr City, Cairo",Posted 5 days ago,2023-05-12,1 to 2 years,Entry Level (Junior Level / Fresh Grad),Not Specified,"Confidential, Family Medical Insurance",IT/Software Development - Analyst/Research - Engineering - Telecom/Technology ,Business Analysis - Computer Science - Development - Engineering - Information Technology (IT) - Microsoft Office - quality - SDLC - Software - Software Development - System Analysis - Technical Writing ,"Performing requirements analysis. - Documenting and communicating easy-to-understand user stories. - Working with internal teams to obtain an in-depth understanding of the product and the documentation requirements. - Ensuring solutions meet business needs and requirements. - Develop, analyze, prioritize, and organize requirement specifications, data mapping, diagrams, and flowcharts for developers and testers to follow. - Translate highly technical specifications into clear non-technical requirements. - Meet and coordinate with internal and external stakeholders to establish project scope, system goals, and requirements. ","Bachelor’s degree in Computer Science, Engineering or equivalent is preferred. - Proven working experience in technical writing of software documentation. - Ability to deliver high quality documentation paying attention to details. - Excellent written skills in English - Strong working knowledge of Microsoft Office. - Basic familiarity with the SDLC and software development. - "
34,Budget Analyst,Somabay,Real Estate/Property Management,"Red Sea, Egypt • 501-1000 employees",https://wuzzuf.net/jobs/careers/Somabay-Egypt-24356,"Hurghada, Red Sea",Posted 20 hours ago,2023-05-12,3 to 5 years,Experienced (Non-Manager),Not Specified,Confidential,Accounting/Finance ,Accounting - Budgeting - ERP - Finance - Financial Analysis - Microsoft Office ,"Participate in preparing the plan, budget, and CAPEX for the group - Participate in prepare/update the cost modules required for each business unit. - Manage day-to-day activities such as monitoring revenues, expenditures, and cashflow, - Assure departments are complying with financial policies. - Prepare researches, analyzes, and issuing accurate and on time, weekly, monthly, quarterly and year end reports. - Assists in data gathering and processing and respond to ad hoc requests from management. - Verify the F&B cost controller reports. - Participate in multiple, special, and confidential projects as assigned by the direct manager. ","University degree in statistics or accounting or relevant fields - Previous experience in planning & budgeting, 2 to 5 years. - Excellent command in prepare creative and complex Power Point presentations and other reports using spreadsheet software, particularly Microsoft office including PI. - ERP knowledge - Very good command with English language - Detailed oriented and has very good communication skills - "
35,SOC Analyst,Al Ahly capital holding - Al Ahly Tamkeen,Financial Services,"Cairo, Egypt • 501-1000 employees",https://wuzzuf.net/jobs/careers/Al-Ahly-capital-holding---Al-Ahly-Tamkeen-Egypt-63503,Al Ahly Tamkeen ,Posted 2 days ago,2023-05-12,1 to 3 years,Entry Level (Junior Level / Fresh Grad),Bachelor's Degree,Confidential,IT/Software Development ,CEH - CIH - Computer Science - Information Technology (IT) - SIEM - Technical Analysis ,"Monitor the client's monitoring and alert systems - Utilizing established policies, standards and procedures, determine which security alerts and notifications should be identified as information security incidents. - Keep abreast of relevant technological changes and plan for new technology insertion. - Communication and follow-up of potential security risks detected by the SOC-infrastructure. - Manage security incidents identified by SOC infrastructure. - Respond to Security Incidents according to the Security Incident Response processes. - Process security events identified by the SOC environment. - Vulnerability management according to predefined processes - Follow-up on mitigation of vulnerabilities - Delivery of security reports according to KPIs to Information Security Manager - Handle user reported cases of potential phishing, and spear phishing campaigns. - Research, and analyze wide variety of commodity and APT based malware and techniques. - Perform cyber and technical threat analyses of hostile nation‐states, hacker groups, terrorist organizations and other bad actors able to do harm to NRC networks. - Conduct link analysis of technical data using software tools to identify trends in attacks, targeting, and timing of suspicious/malicious activity. - Produce situational, incident‐related reports on cyber threats that could affect organization networks. - Perform advanced analyses of potentially malicious activities that have occurred, or are believed to have occurred, on the organization network. - Handles initial investigation of DDoS, Malware related alerts (JavaScripts, *.php ) - Handles initial investigation of Malware related alerts (JavaScripts, *.php ) - Monitoring and responding to security events from SIEM - Respond in a timely manner (within documented SLA) to support tickets - Be available, ready, and able to promptly handle incoming support calls in support of our contractual customer SLA’s ","Bachelor Degree in Computer Science, Information Technology, Telecommunications. - 1 : 3 years of previous related work experience. - Understanding of electronic investigation and log correlation Proficiency with the latest intrusion detection platforms - Event and Incident management - Security+, GCIA, CEH, CIH, or CISSP certification preferred. - Very good English both written and spoken. - Excellent in cross-department communication and coordinating skills. - "
36,Data Scientist/ Analyst- Remote - Urgent,GetTechForce.com,"Computer Software, Internet/E-commerce, Recruitment and Staffing",Poland • 11-50 employees,https://wuzzuf.net/jobs/careers/GetTechForce-com-Egypt-57284,"Cairo, Egypt",Posted 2 months ago,2023-05-12,More than 3 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,IT/Software Development - Engineering - Telecom/Technology ,Python - React - FullStack - backend - Computer Science - Agile - Development - Django - Django Framework - English - Information Technology (IT) - Software Development - developer - Design - devops - docker - data analyst - data science - Jenkins - API ,"At Gettechforce we help companies build their teams.   We currently have over 25 remote developers in Egypt and are looking to expand our team now, by looking for 2 remote  Python developers. - The role will be Monday to Friday  - 9am to 5pm as the main development hub is in Europe.     - This is a full time role, but you will be a private contractor and responsible for your own taxes / insurance etc.  Although I am currently looking at medical insurance and other benefits.  It will be 100% remote, so you can work from where ever you want. - We are currently expanding our team in Egypt, so you will have access to our other developers and we plan on having nights out and events with other team members as we continue to grow. ",
37,Business Analyst,Youxel,Information Technology Services,"Cairo, Egypt • 51-100 employees",https://wuzzuf.net/jobs/careers/Youxel-Egypt-19495,"Cairo, Egypt",Posted 12 days ago,2023-05-12,More than 4 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,IT/Software Development - Analyst/Research - Engineering - Telecom/Technology ,Business Analysis - Information Technology (IT) - Engineering - Software Development - Software - Software Engineering - Computer Science - Computer Engineering ,"Determine operational objectives by studying business functions; gathering information; evaluating output requirements and formats - Construct workflow charts and diagrams; studying system capabilities; writing specifications - Improve systems by studying current practices; designing modifications - Recommend controls by identifying problems; writing improved procedures - Maintain user confidence and protect operations by keeping information confidential - Prepare technical reports by collecting, analyzing and summarizing information and trends - Interpret, evaluate and interrelate research data and develop integrated business analyses and projections for incorporation into strategic decision-making - Perform daily, weekly and monthly reviews and analyses of current processes using operational metrics and reports - Understand and communicate the functional and operational impact of any changes ",More than 2 years of experience. - Preferred to have experience in a software industry. - 
38,Operation Analyst Specialist,Etisal EG,"Consumer Electronics, Retail, Telecommunications","Cairo, Egypt • 501-1000 employees",https://wuzzuf.net/jobs/careers/Etisal-EG-Egypt-33245,"New Cairo, Cairo",Posted 1 month ago,2023-05-12,2 to 3 years,Experienced (Non-Manager),Not Specified,Confidential,Business Development ,Data Analysis - analytical - Operations ,,-Excellent command of English.-1-3 year of experience.-Negotiation Skills.-Analytical and Problem-Solving Skills.-Excellent communication skills.-Work location : 3rd settlement - 
39,Big Data Analyst,BBI-Consultancy,"Computer Software, Information Technology Services",Egypt • 51-100 employees,https://wuzzuf.net/jobs/careers/BBI-Consultancy-Egypt-1113,onsultancy ,Posted 2 months ago,2023-05-12,4 to 5 years,Experienced (Non-Manager),Not Specified,Confidential,Customer Service/Support - Analyst/Research ,Big Data - Analysis - Data - Data Analysis - Linux - Python - SQL - Support ,"Interpret data, analyze results using statistical techniques and provide ongoing reports - Develop and implement databases, data collection systems, data analytics and other strategies that optimize statistical efficiency and quality - Acquire data from primary or secondary data sources and maintain databases/data systems - Identify, analyze, and interpret trends or patterns in complex data sets - Filter and “clean” data by reviewing computer reports, printouts, and performance indicators to locate and correct code problems - Work with management to prioritize business and information needs - Locate and define new process improvement opportunities ","Have 3-5 years’ experience in data operations. -  1-2 years in Hadoop ecosystem. - Cloudera knowledge is highly preferable. - Have Knowledge in Linux operating systems and shell scripting and python. - Proven working experience as a Big Data Analyst or Business Data Analyst - Technical expertise regarding data models, database design development, data mining and segmentation techniques - Strong knowledge of and experience with reporting packages (Business Objects etc), databases (SQL etc), programming (XML, Javascript, or ETL frameworks) - Knowledge of statistics and experience using statistical packages for analyzing datasets (Excel, SPSS, SAS etc) - Strong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy - Adept at queries, report writing and presenting findings - BS in Mathematics, Economics, Computer Science, Information Management or Statistics - "
40,Fund & Fixed Income Analyst,Mubasher,Financial Services,"Cairo, Egypt • ",https://wuzzuf.net/jobs/careers/Mubasher-Egypt-1737,"Nasr City, Cairo",Posted 24 days ago,2023-05-12,0 to 2 years,Entry Level (Junior Level / Fresh Grad),Bachelor's Degree,Confidential,Accounting/Finance - Analyst/Research ,Economics - Financial Markets - Financial - Funds - English - Political Science - Accounting - Commerce - Research - Analysis - French ,"Primary responsible to follow up the permitted sources in order to update all the funds and fixed income data, prices, disclosures and corporate actions in the assigned countries. - Follow up new funds and fixed income records, search for data source and adding details to the system. - A deep search is needed when new asset class is found or a new project is implemented. - Contacting asset management companies for any missing details. - Follow up data display to ensure that the data is accurately reflected in the front-end products and report issues. ","University degree (English Commerce, Economics & Political Science) - Basic Foundation Knowledge about Financial Markets (Core Concepts) - Good command of English and French, both spoken & written + proficiency in Arabic - Objective & Target Driven Personality - Problem Solving Mindset - Ability to effectively learn & apply new skills & capabilities - Excellent internet user - Good command of MS Office suite (Word & Excel) - "
41,Senior Reporting Analyst,SSHIC International Engineering Consultants,"Engineering Services, Consulting Services",United Arab Emirates • 501-1000 employees,https://wuzzuf.net/jobs/careers/-87127,"Cairo, Egypt",Posted 28 days ago,2023-05-12,7 to 17 years,Experienced (Non-Manager),Not Specified,Confidential,Accounting/Finance - Engineering - Construction/Civil/Architecture ,Analysis - Budgeting - Engineering - IFRS - ERP - Deltek - Forecasting - Reporting ,"Responsible for reviewing the monthly general ledger and prepare the monthly balance sheet and Profit & Loss statement. - Analyse data to ensure proper accounting procedures have been followed and ensure accuracy of data. - Investigate and report to the CFO for any inconsistencies or improprieties. - Provide timely, relevant and accurate reporting at the regional, divisional and consolidated level. - Prepare financial reports, charts, tables and other reports as requested. - Provide additional analysis including, but not limited to, region-division business trends, revenue KPI’s, utilization & expense trends. - Analysis of variances to budget/forecast for revenue/margin/utilisation as well as operating expenses. - Perform financial analysis of business results and recommend improvement opportunities. - Lead the delivery of the annual budget, quarterly forecasts, and monthly reporting through collaboration with regional and divisional directors. - Develop and maintain various financial models and scenario simulations for use during the budgeting / planning processes, ensuring quality, accuracy and focused analytic review. - Assist with quarterly forecast process with regions/divisions and consolidate. - Consolidate and communicate the approved annual budget, quarterly forecasts to the various stakeholders in the business and assist in providing required clarification on KPIs. - Perform complex financial and operational analysis to support short term and long range strategic plans and operating budgets. - Describe an insightful use of financial analysis techniques, tools, and concepts which could assist the management in taking strategic decisions. - Maintain data in a logical manner to support trend analyses and pattern analyses to aid in long term planning and management decision making. - Participate and provide functional expertise in all system related enhancements. - Responsible for performing special projects to improve process efficiency. - Identify non-value-added processes within the department and seek solutions. - Ad hoc reporting as and when requested, including reports requested by operations, management, board, committees, banks, auditors, consultants, etc... - Financial modelling and scenario simulations - Managing the cost accounting system, including standard costing rate, project breakdown structures, cost centre structures, etc... ","Key competencies:IFRS knowledge and experience especially IFRS15 and IFRS9Knowledge and experience in cost accounting in A&E or services industryKnowledge and experience in Deltek or a similar ERP used in the industry.Ability to work effectively and efficiently with data functionalities and activities, including extracting data, data cleansing, data analytics, etc...Advance Excel knowledge (Pivot tables, macros) A ""doer"" style in work engagementAbility to work effectively and efficiently with Operations, providing support, guidance, and challenge - IFRS knowledge and experience especially IFRS15 and IFRS9 - Knowledge and experience in cost accounting in A&E or services industry - Knowledge and experience in Deltek or a similar ERP used in the industry. - Ability to work effectively and efficiently with data functionalities and activities, including extracting data, data cleansing, data analytics, etc... - Advance Excel knowledge (Pivot tables, macros)  - A ""doer"" style in work engagement - Ability to work effectively and efficiently with Operations, providing support, guidance, and challenge - 7+ years of post-graduate experience. - With 5+ years of in budgeting, planning, forecasting and reporting experience in Architectural and Engineering industry. - Relevant Degree in Commerce / Accountancy. - "
42,Business Analyst,London International Patient Services,Healthcare and Medical Services,"Cairo, Egypt • 51-100 employees",https://wuzzuf.net/jobs/careers/London-International-Patient-Services-Egypt-45563,"Sheraton, Cairo",Posted 28 days ago,2023-05-12,1 to 3 years,Experienced (Non-Manager),Not Specified,"Confidential, bonus",Analyst/Research ,BI - CRM - Computer Science - Business Analysis ,"Create appropriate business modelling documentation necessary to support project development, audit and approval stages, e.g. ""As-Is”, ""To Be"" and Gap Analysis, business case, user stories, service transition documentation and post implementation review ensuring the documentation meets the needs of the intended audience. - Applies business analysis elicitation techniques to create and develop user requirements and to support the business stakeholders on creating business cases for the relevant executive approval. - Optimises the timing of the release of project deliverables into business operations in close collaboration with the product owners and scrum masters/project managers. Able to show strong business stakeholders management across the Clinic to support the redesign of business processes around /end-user needs, based on strong analysis to deliver simpler, clearer, faster services as part of the valuestream assigned to work on. ","Bachelor’s degree in business information systems (IS), computer science or related field, or equivalent-related IT business analysis/business change qualifications - Practical experience in the delivery of large-scale IT led business change projects, ideally in an NHS or private hospital setting such as the replacement of a hospital information management system, electronic health records or a laboratory information management system is required. - Knowledge and application of different business analysis methodologies and techniques to support both Agile and Waterfall project management methodologies. - Keen problem-solving mindset and background in Data, who is excited about the opportunity to bring real change and improvement to business operations. Please note, experience in data focused projects is mandatory e.g. CRM or Power BI reporting. - Significant experience / knowledge of business functions in a healthcare environment. - BA qualifications. - "
